idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
14209;2022;I1 Alojamiento;Alojamiento en hoteles;0;1634824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10123;2022;I1 Alojamiento;Alojamiento en hoteles;0;3110079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14952;2022;I1 Alojamiento;Alojamiento en hoteles;0;1082644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14208;2022;I1 Alojamiento;Alojamiento en hoteles;0;226824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12361;2022;I1 Alojamiento;Alojamiento en hoteles;0;3633994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15068;2022;I1 Alojamiento;Alojamiento en hoteles;0;1080318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15294;2022;I1 Alojamiento;Alojamiento en hoteles;0;9652833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20545;2022;I1 Alojamiento;Alojamiento en hoteles;0;552537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12359;2022;I1 Alojamiento;Alojamiento en hoteles;0;5085751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21061;2022;I1 Alojamiento;Alojamiento en hoteles;0;3005856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13258;2022;I1 Alojamiento;Alojamiento en hoteles;0;1767141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14694;2022;I1 Alojamiento;Alojamiento en hoteles;0;20473156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19858;2022;I1 Alojamiento;Alojamiento en hoteles;0;1631733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14985;2022;I1 Alojamiento;Organización de convenciones y eventos comerciales;0;3691297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15067;2022;I1 Alojamiento;Alojamiento en hoteles;0;241329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15288;2022;I1 Alojamiento;Alojamiento en hoteles;0;5819122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17812;2022;I1 Alojamiento;Alojamiento en hoteles;0;1348653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15125;2022;I1 Alojamiento;Alojamiento en hoteles;0;5239478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14684;2022;I1 Alojamiento;Alojamiento en hoteles;0;1904879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14934;2022;I1 Alojamiento;Alojamiento en hoteles;0;1491525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14702;2022;I1 Alojamiento;Alojamiento en hoteles;0;1741554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13805;2022;I1 Alojamiento;Alojamiento en hoteles;0;5550829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19728;2022;I1 Alojamiento;Alojamiento en hoteles;0;1650587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14422;2022;I1 Alojamiento;Alojamiento en hoteles;0;934261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10287;2022;I1 Alojamiento;Otros tipos de alojamiento para visitantes;0;1744108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17548;2022;I1 Alojamiento;Alojamiento en hoteles;0;1404060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20013;2022;I1 Alojamiento;Comercio al por menor de combustible para automotores;0;2189858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19079;2022;I1 Alojamiento;Alojamiento en hoteles;0;4389239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20414;2022;I1 Alojamiento;Alojamiento en hoteles;0;1190344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15070;2022;I1 Alojamiento;Alojamiento en hoteles;0;15493508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17875;2022;I1 Alojamiento;Alojamiento en hoteles;0;17226066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15094;2022;I1 Alojamiento;Alojamiento en hoteles;0;3723406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14201;2022;I1 Alojamiento;Alojamiento en hoteles;0;2123337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11545;2022;I1 Alojamiento;Alojamiento en hoteles;0;1154240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15134;2022;I1 Alojamiento;Alojamiento en hoteles;0;3722631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14750;2022;I1 Alojamiento;Alojamiento en hoteles;0;21023537;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
20439;2022;I1 Alojamiento;Alojamiento en hoteles;0;434596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17913;2022;I1 Alojamiento;Alojamiento en hoteles;0;3003022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11634;2022;I1 Alojamiento;Alojamiento en hoteles;0;1812711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14754;2022;I1 Alojamiento;Alojamiento en hoteles;0;870251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12350;2022;I1 Alojamiento;Alojamiento en hoteles;0;8179470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12672;2022;I1 Alojamiento;Alojamiento en hoteles;0;4017592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10298;2022;I1 Alojamiento;Alojamiento en hoteles;0;14952233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13602;2022;I1 Alojamiento;Alojamiento en hoteles;0;1194784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14525;2022;I1 Alojamiento;Alojamiento en hoteles;0;24335666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17736;2022;I1 Alojamiento;Alojamiento en hoteles;0;32641397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20416;2022;I1 Alojamiento;Alojamiento en hoteles;0;413083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14518;2022;I1 Alojamiento;Alojamiento en hoteles;0;12906455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15370;2022;I1 Alojamiento;Alojamiento en hoteles;0;3509137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10274;2022;I1 Alojamiento;Alojamiento en hoteles;0;1068154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20452;2022;I1 Alojamiento;Alojamiento en hoteles;0;1160933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19730;2022;I1 Alojamiento;Alojamiento en hoteles;0;1607863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20012;2022;I1 Alojamiento;Alojamiento en hoteles;0;659633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20212;2022;I1 Alojamiento;Alojamiento en hoteles;0;652020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20886;2022;I1 Alojamiento;Alojamiento en hoteles;0;511955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20453;2022;I1 Alojamiento;Alojamiento en hoteles;0;883492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12676;2022;I1 Alojamiento;Alojamiento en hoteles;0;4473421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14706;2022;I1 Alojamiento;Alojamiento en hoteles;0;1464564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15171;2022;I1 Alojamiento;Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados;0;4560607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13618;2022;I1 Alojamiento;Alojamiento en hoteles;0;2288860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17884;2022;I1 Alojamiento;Alojamiento en hoteles;0;1257523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14743;2022;I1 Alojamiento;Alojamiento en hoteles;0;3582471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14420;2022;I1 Alojamiento;Alojamiento en hoteles;0;6355815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15161;2022;I1 Alojamiento;Alojamiento en hoteles;0;2618850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10139;2022;I1 Alojamiento;Alojamiento en hoteles;0;16095845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12358;2022;I1 Alojamiento;Alojamiento en hoteles;0;5535578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19490;2022;I1 Alojamiento;Alojamiento en hoteles;0;309051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14697;2022;I1 Alojamiento;Alojamiento en hoteles;0;3530791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18931;2022;I1 Alojamiento;Alojamiento en hoteles;0;740763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12072;2022;I1 Alojamiento;Alojamiento en hoteles;0;2228907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15092;2022;I1 Alojamiento;Alojamiento en hoteles;0;3044621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10264;2022;I1 Alojamiento;Alojamiento en hoteles;0;4110628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14685;2022;I1 Alojamiento;Alojamiento en hoteles;0;968091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14716;2022;I1 Alojamiento;Alojamiento en hoteles;0;15368249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10221;2022;I1 Alojamiento;Alojamiento en hoteles;0;3944443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17997;2022;I1 Alojamiento;Alojamiento en hoteles;0;895045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14314;2022;I1 Alojamiento;Expendio a la mesa de comidas preparadas;0;9635727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19727;2022;I1 Alojamiento;Alojamiento en hoteles;0;1637794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19479;2022;I1 Alojamiento;Otras actividades de espectáculos en vivo n.c.p.;0;29250989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14672;2022;I1 Alojamiento;Alojamiento en hoteles;0;2528142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10311;2022;I1 Alojamiento;Alojamiento en hoteles;0;4281955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15154;2022;I1 Alojamiento;Alojamiento en hoteles;0;1726915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19582;2022;I1 Alojamiento;Alojamiento en hoteles;0;2282114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19646;2022;I1 Alojamiento;Alojamiento en hoteles;0;963656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15132;2022;I1 Alojamiento;Alojamiento en hoteles;0;4573425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11916;2022;I1 Alojamiento;Alojamiento en hoteles;0;3937861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14705;2022;I1 Alojamiento;Alojamiento en hoteles;0;6339577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19681;2022;I1 Alojamiento;Alojamiento en hoteles;0;820470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10222;2022;I1 Alojamiento;Alojamiento en hoteles;0;3725702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14572;2022;I1 Alojamiento;Alojamiento en hoteles;0;95070266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12678;2022;I1 Alojamiento;Alojamiento en hoteles;0;6169026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19679;2022;I1 Alojamiento;Alojamiento en hoteles;0;1263130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19657;2022;I1 Alojamiento;Alojamiento en hoteles;0;3819177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19676;2022;I1 Alojamiento;Alojamiento en hoteles;0;768430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14836;2022;I1 Alojamiento;Alojamiento en hoteles;0;314394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11915;2022;I1 Alojamiento;Alojamiento en hoteles;0;3011865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14316;2022;I1 Alojamiento;Alojamiento en hoteles;0;955255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17557;2022;I1 Alojamiento;Alojamiento en hoteles;0;7723036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20222;2022;I1 Alojamiento;Alojamiento en hoteles;0;9916409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12989;2022;I1 Alojamiento;Alojamiento en hoteles;0;8329377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15247;2022;I1 Alojamiento;Alojamiento en hoteles;0;2662603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14669;2022;I1 Alojamiento;Alojamiento en hoteles;0;4645153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12714;2022;I1 Alojamiento;Alojamiento en hoteles;0;4015569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20507;2022;I1 Alojamiento;Alojamiento en hoteles;0;1726834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14748;2022;I1 Alojamiento;Alojamiento en hoteles;0;8769410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19118;2022;I1 Alojamiento;Alojamiento en hoteles;0;1775164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14710;2022;I1 Alojamiento;Alojamiento en hoteles;0;1770679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17879;2022;I1 Alojamiento;Alojamiento en hoteles;0;807537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17780;2022;I1 Alojamiento;Alojamiento en hoteles;0;1128273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10297;2022;I1 Alojamiento;Alojamiento en hoteles;0;3079011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19665;2022;I1 Alojamiento;Alojamiento en hoteles;0;6688221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17828;2022;I1 Alojamiento;Alojamiento en hoteles;0;4726452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19749;2022;I1 Alojamiento;Actividades inmobiliarias realizadas con bienes propios o arrendados;0;1353467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17881;2022;I1 Alojamiento;Alojamiento en hoteles;0;2411271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10002;2022;I1 Alojamiento;Alojamiento en hoteles;0;3045958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20049;2022;I1 Alojamiento;Alojamiento en hoteles;0;904472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13063;2022;I1 Alojamiento;Alojamiento en hoteles;0;12764343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14847;2022;I1 Alojamiento;Alojamiento en hoteles;0;3079902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20445;2022;I1 Alojamiento;Alojamiento en hoteles;0;1471136;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19474;2022;I1 Alojamiento;Alojamiento en hoteles;0;23887424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10207;2022;I1 Alojamiento;Alojamiento en hoteles;0;2165498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13070;2022;I1 Alojamiento;Alojamiento en hoteles;0;3881957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19663;2022;I1 Alojamiento;Alojamiento en hoteles;0;818556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13260;2022;I1 Alojamiento;Alojamiento en hoteles;0;1329653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10295;2022;I1 Alojamiento;Alojamiento en hoteles;0;3606404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20450;2022;I1 Alojamiento;Alojamiento en hoteles;0;536735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14438;2022;I1 Alojamiento;Expendio a la mesa de comidas preparadas;0;2841241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20509;2022;I1 Alojamiento;Alojamiento en hoteles;0;646279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14805;2022;I1 Alojamiento;Alojamiento en hoteles;0;11150124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17738;2022;I1 Alojamiento;Actividades inmobiliarias realizadas con bienes propios o arrendados;0;1224112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14554;2022;I1 Alojamiento;Construcción de edificios residenciales;0;1190371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19707;2022;I1 Alojamiento;Expendio a la mesa de comidas preparadas;0;3482232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13645;2022;I1 Alojamiento;Alojamiento en hoteles;0;896367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10305;2022;I1 Alojamiento;Alojamiento en hoteles;0;6925813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18599;2022;I1 Alojamiento;Alojamiento en hoteles;0;12312469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15177;2022;I1 Alojamiento;Alojamiento en hoteles;0;359497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20446;2022;I1 Alojamiento;Alojamiento en hoteles;0;2012938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10594;2022;I1 Alojamiento;Actividades inmobiliarias realizadas con bienes propios o arrendados;0;3301546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12074;2022;I1 Alojamiento;Alojamiento en hoteles;0;2427017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14315;2022;I1 Alojamiento;Alojamiento en hoteles;0;810126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19677;2022;I1 Alojamiento;Alojamiento en hoteles;0;22546187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21024;2022;I1 Alojamiento;Alojamiento en hoteles;0;341265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14698;2022;I1 Alojamiento;Expendio a la mesa de comidas preparadas;0;9187401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14719;2022;I1 Alojamiento;Alojamiento en hoteles;0;5754961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14699;2022;I1 Alojamiento;Alojamiento en hoteles;0;1863929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10309;2022;I1 Alojamiento;Alojamiento en hoteles;0;33922035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20580;2022;I1 Alojamiento;Alojamiento en hoteles;0;884091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15277;2022;I1 Alojamiento;Alojamiento en hoteles;0;14557449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14744;2022;I1 Alojamiento;Alojamiento en hoteles;0;2028129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19684;2022;I1 Alojamiento;Alojamiento en hoteles;0;821136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20506;2022;I1 Alojamiento;Alojamiento en hoteles;0;888596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14310;2022;I1 Alojamiento;Actividades de parques de atracciones y parques temáticos;0;5129394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19558;2022;I1 Alojamiento;Alojamiento en hoteles;0;640270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14309;2022;I1 Alojamiento;Alojamiento en hoteles;0;5074425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11615;2022;I1 Alojamiento;Alojamiento en hoteles;0;1054770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18611;2022;I1 Alojamiento;Alojamiento en hoteles;0;60840622;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15361;2022;I1 Alojamiento;Alojamiento en hoteles;0;1056673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14132;2022;I1 Alojamiento;Alojamiento en hoteles;0;2152060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14112;2022;I1 Alojamiento;Alojamiento en hoteles;0;1678237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19132;2022;I1 Alojamiento;Alojamiento en hoteles;0;1216922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19416;2022;I1 Alojamiento;Alojamiento en hoteles;0;776191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20159;2022;I1 Alojamiento;Alojamiento en hoteles;0;5796396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20417;2022;I1 Alojamiento;Alojamiento en hoteles;0;365484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13818;2022;I1 Alojamiento;Alojamiento en hoteles;0;3649626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15285;2022;I1 Alojamiento;Alojamiento en hoteles;0;12044569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14302;2022;I1 Alojamiento;Alojamiento en hoteles;0;2956757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14524;2022;I1 Alojamiento;Alojamiento en hoteles;0;1921397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19578;2022;I1 Alojamiento;Alojamiento en hoteles;0;8966460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11707;2022;I1 Alojamiento;Alojamiento en hoteles;0;1084071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14643;2022;I1 Alojamiento;Expendio a la mesa de comidas preparadas;0;7478824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19607;2022;I1 Alojamiento;Alojamiento en hoteles;0;723376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14562;2022;I1 Alojamiento;Expendio a la mesa de comidas preparadas;0;3292327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15227;2022;I1 Alojamiento;Alojamiento en hoteles;0;1418047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20508;2022;I1 Alojamiento;Alojamiento en hoteles;0;404743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19063;2022;I1 Alojamiento;Alojamiento en hoteles;0;8590453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15048;2022;I1 Alojamiento;Alojamiento en hoteles;0;1599362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14658;2022;I1 Alojamiento;Alojamiento en hoteles;0;2666437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20225;2022;I1 Alojamiento;Alojamiento en hoteles;0;351812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12995;2022;I1 Alojamiento;Alojamiento en hoteles;0;4099966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10286;2022;I1 Alojamiento;Alojamiento en hoteles;0;863403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17551;2022;I1 Alojamiento;Alojamiento en hoteles;0;1596319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15229;2022;I1 Alojamiento;Alojamiento en hoteles;0;6416824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19642;2022;I1 Alojamiento;Alojamiento en hoteles;0;6482367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17602;2022;I1 Alojamiento;Alojamiento en hoteles;0;12769724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20247;2022;I1 Alojamiento;Alojamiento en hoteles;0;3589534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14670;2022;I1 Alojamiento;Alojamiento en hoteles;0;2296343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13123;2022;I1 Alojamiento;Alojamiento en hoteles;0;4734348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19689;2022;I1 Alojamiento;Alojamiento en hoteles;0;2393334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14308;2022;I1 Alojamiento;Alojamiento en hoteles;0;698169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10320;2022;I1 Alojamiento;Alojamiento en hoteles;0;2718373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14305;2022;I1 Alojamiento;Alojamiento en hoteles;0;1065068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17827;2022;I1 Alojamiento;Alojamiento en hoteles;0;1299976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17909;2022;I1 Alojamiento;Alojamiento en hoteles;0;1405186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11705;2022;I1 Alojamiento;Alojamiento en hoteles;0;1688045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19640;2022;I1 Alojamiento;Otros tipos de expendio de comidas preparadas n.c.p.;0;2319942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
