"idnoremp","Seccion22","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
19807,"I2",56,2022,3905364,37,0,3177387,3087530,0,30,30,0,344721,344721,0,0,0,92540,0,0,153063,497784,3905364,817834,497784,2018,0,365672,3539692,0,0,0,30,15,15,0,0,0,"NA","NA","NA",14,23,0,0,0,29,38,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344721,92540,45781,14742,0,60281,0,497784,1785899,0,23540,7100,58988,18640,0,0,0,0,0,1023757,0,6951,17683,1325,0,38526,29580,0,0,0,4785,960,9671,63310,26391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18604,"I2",56,2022,15180800,0,18900,8325235,8044834,0,136,136,0,3078430,3097330,0,0,18900,665926,0,0,1383972,4481302,15180800,7135966,4481302,2018,0,0,15180800,0,0,0,134,83,51,0,0,0,"NA","NA","NA",0,0,2,0,2,83,53,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3078430,665926,496056,215990,6000,0,0,4481302,5647504,0,238001,0,196000,62590,0,0,0,3777,1968,1279425,4478,2848,66691,30141,46623,33136,54577,0,0,0,9167,0,14476,241540,392293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18268,"J4",62,2022,73032260,0,66626,32687427,32209682,49450,320,320,0,36322779,36616579,219541,0,74259,2942934,44558,0,10638693,47255272,73203824,40994142,47304722,2015,0,0,73032260,0,0,0,304,129,175,8,4,4,"NA","NA","NA",0,0,7,4,3,137,183,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36322779,2942934,5089993,2065216,495992,0,49450,47304722,27381530,0,838178,0,182956,254514,0,1907412,2771,59761,21023,14866,5450,89997,0,57744,32755,448213,4045,1186351,111650,4244,18043,70,50,65804,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18269,"J2",60,2022,9218105,0,13633,5045873,4670880,285882,68,68,0,2623570,2972665,335462,0,13633,388896,50319,0,1059315,4031980,9206608,4535728,4317862,2015,15800,12374,9189931,0,0,0,51,36,15,16,8,8,"NA","NA","NA",0,0,1,1,0,45,23,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2623570,388896,473445,146655,0,0,285882,4317862,0,11497,1258229,4524,70354,227435,45369,798878,1394644,195260,7874,276517,0,22026,23056,63855,4344,25610,159280,5580,125614,27943,12905,3703,8456,271404,1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18605,"I1",55,2022,7480613,0,0,2042103,1996287,70594,52,52,0,157590,1255168,1097578,0,0,34669,241467,0,522294,1777462,7480613,5484326,1848056,2018,0,1681948,5798665,0,0,0,1,1,0,51,23,28,"NA","NA","NA",0,0,0,0,0,24,28,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157590,34669,187575,58583,0,100599,70594,1848056,488560,0,136803,20946,0,30292,2904,257197,0,12927,0,46670,15869,0,94402,70800,76560,60575,92721,0,155320,9360,142,0,31307,207759,130390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18270,"N2",79,2022,5084197,0,0,745586,361777,937,1,1,0,8544,8544,0,0,0,1538,0,0,3247,11791,5084197,4722420,12728,1998,0,0,5084197,0,0,0,1,1,0,0,0,0,"NA","NA","NA",0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8544,1538,1367,342,0,0,937,12728,0,0,302001,0,234458,148747,0,6635,0,15804,0,15890,18357,0,303,485,45,0,541,0,0,0,745,0,0,1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18271,"M2",73,2022,81402552,0,0,64966017,63592349,39288,60,60,0,1482214,1899155,411608,0,5333,267792,71048,0,719047,2618202,81402552,17810203,2657490,2009,0,0,81402552,0,0,0,40,16,24,19,9,10,"NA","NA","NA",0,0,0,0,0,26,34,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482214,267792,303011,77196,0,0,39288,2657490,63044479,0,52500,0,449102,919926,0,0,36000,14990,0,104702,7728,63336,169,8239,92049,0,78325,11028,0,55403,14631,9624,3786,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18607,"J4",62,2022,28947057,0,21559,11829543,10703862,7552,8,8,0,270317,291876,0,0,21559,61213,0,0,117433,409309,28947057,18243195,416861,2015,0,0,28947057,0,0,0,6,3,3,0,0,0,"NA","NA","NA",0,0,2,2,0,5,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270317,61213,44856,11364,0,0,7552,416861,9170781,0,529482,0,324799,790447,298,561512,0,0,0,9701,0,30462,0,114807,0,209532,0,0,0,86927,0,0,795,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18609,"J4",62,2022,7079222,0,60804,817095,747312,212981,217,217,0,4744514,5235622,415270,0,75838,1043793,91359,0,1972852,7208474,7079222,6331910,7421455,2013,0,0,7079222,0,0,0,180,83,97,29,19,10,"NA","NA","NA",0,0,6,4,2,108,109,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4744514,1043793,628275,209425,0,0,212981,7421455,0,0,293942,111680,20530,45802,0,22290,0,13794,26400,42562,0,3332,2703,20956,98737,4069,15382,27723,0,7144,6619,70,37286,16074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18610,"M1",69,2022,105244663,0,124986,39949719,39090444,1764774,702,702,0,32680310,33185853,296704,0,208839,7517717,68660,0,15565542,48751395,105073094,65982650,50516169,2016,0,0,105244663,0,0,0,666,440,226,8,4,4,"NA","NA","NA",0,0,14,9,5,461,241,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32680310,7517717,5950175,1605972,423018,0,1764774,50516169,0,0,34092216,0,462717,101596,244746,1194033,26815,16446,757655,750099,602946,503030,2442,94150,144756,182518,290832,267060,0,0,10055,0,187353,18254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18611,"I1",55,2022,88624828,90,9046,45181158,41028023,318640,324,324,0,11199951,11208997,0,0,9046,2179937,0,0,4131827,15340824,88584237,47556214,15659464,2018,40591,46848237,41736000,0,0,0,323,183,140,0,0,0,"NA","NA","NA",65,25,1,1,0,249,165,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11199951,2179937,1472996,478894,0,1536771,318640,15659464,11987184,40591,1962129,4123919,0,3845355,54395,6970278,351438,2351236,0,0,20963,112009,912292,176680,71682,1543583,2525445,95756,2385220,249295,106176,59635,201999,2624546,872581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19416,"I1",55,2022,1437280,0,0,659035,621306,8436,7,6,0,76000,76000,0,0,0,16720,0,0,32720,108720,1437280,815974,117156,2013,0,342160,1095120,1,1,0,6,6,0,0,0,0,"NA","NA","NA",0,0,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,16720,12160,3040,800,0,8436,117156,169143,0,131705,4000,10059,24473,0,11230,0,0,0,180000,0,0,27806,16800,6500,0,19401,0,0,0,7500,0,7000,35612,7806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18612,"Q",86,2022,101470942,204,49400,60800036,58980511,353802,317,317,0,11744045,11848462,0,0,104417,2432090,0,0,4743275,16591737,101470942,42490431,16945539,2015,0,1525712,99945230,0,0,0,304,268,36,0,0,0,"NA","NA","NA",185,19,4,4,0,466,55,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11744045,2432090,1798305,512880,0,9684576,353802,16945539,12959951,0,25561835,0,276744,997396,436555,3597467,0,1769265,322392,0,13813,285123,165863,131899,79589,0,2498756,0,0,0,505261,0,206251,1180510,126790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18613,"J3",61,2022,114303697,0,0,102103530,85673134,152955,23,23,0,3130604,3130604,0,0,0,439628,0,0,1316170,4446774,104122010,18448876,4599729,2016,17659609,0,96644088,0,0,0,23,9,14,0,0,0,"NA","NA","NA",0,0,0,0,0,9,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3130604,439628,535290,219224,122028,0,152955,4599729,1230447,10383387,65905625,0,1696121,425803,3748388,71787,1044078,0,0,0,2862159,5123,1074,111774,4685,4903171,9979,227621,9457988,0,0,0,0,14320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18615,"H1",52,2022,22160674,7,0,18073485,17732680,144323,36,36,0,710698,762827,52129,0,0,156354,11468,0,328255,1091082,22160674,4427994,1235405,2007,0,189359,21971315,0,0,0,34,14,20,2,0,2,"NA","NA","NA",2,5,0,0,0,16,27,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710698,156354,129681,30752,0,170132,144323,1235405,16154540,0,92476,0,42973,156960,127584,13604,0,271732,349685,64829,8649,20619,8932,57511,242763,6065,57495,62085,0,116910,15278,4194,10206,18263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19417,"H2",53,2022,5178909,0,0,5126738,5098438,54836,46,46,0,202260,672204,463444,0,6500,44497,115861,0,285744,957948,5178909,80471,1012784,2008,0,0,5178909,0,0,0,8,3,5,37,9,28,"NA","NA","NA",0,0,0,0,0,12,34,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202260,44497,97694,27692,0,0,54836,1012784,4348574,0,30054,0,11863,9166,0,0,0,0,0,82365,18660,50454,3122,12043,0,186164,124592,35188,0,0,9846,170744,17895,16008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18616,"I2",56,2022,10878406,0,0,8105607,6475796,513,3,3,0,36495,36495,0,0,0,8876,0,0,15332,51827,10878406,4402610,52340,2000,0,8198252,2680154,0,0,0,3,3,0,0,0,0,"NA","NA","NA",0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36495,8876,5010,1446,0,0,513,52340,6115249,0,53420,0,56634,664875,905200,2582,0,2270,0,84017,3732,8728,4610,7420,280,24195,31576,0,0,5467,1498,10120,0,99915,23819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20642,"I2",56,2022,3063147,0,0,1876949,1823900,0,22,22,0,314643,314643,0,0,0,69221,0,0,132150,446793,3063147,1239247,446793,2015,0,0,3063147,0,0,0,22,12,10,0,0,0,"NA","NA","NA",0,0,0,0,0,12,10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314643,69221,50343,12586,0,0,0,446793,1607021,0,10257,0,50962,0,0,0,0,148,2280,56902,0,735,14010,1982,2909,8042,54053,0,0,0,6741,0,3760,43105,14042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18617,"J0",58,2022,26214911,0,29585,11698999,10945064,484276,111,111,0,11365881,11413625,0,0,47744,1429828,0,0,3838637,15252262,26214911,15269847,15736538,1994,0,0,26214911,0,0,0,107,65,42,0,0,0,"NA","NA","NA",0,0,2,1,1,68,43,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11365881,1429828,1754489,621646,32674,0,484276,15736538,3215374,0,207995,0,297100,184406,197028,1031792,56997,1371,34759,69652,145164,6989,1306,95784,1806,5704703,21681,99423,290790,4785,13458,4744,0,11892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18618,"J0",58,2022,2599322,0,0,625044,658575,361932,16,16,0,747811,747811,0,0,0,149806,0,0,278861,1026672,2599322,1940747,1388604,2007,0,0,2599322,0,0,0,16,11,5,0,0,0,"NA","NA","NA",0,0,0,0,0,11,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747811,149806,89865,31428,7762,0,361932,1388604,361745,0,29504,0,64,11831,0,48126,0,0,80,1060,0,15202,614,19610,1634,308,25199,128852,1591,16762,2700,4402,0,3886,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18619,"J0",58,2022,1892017,0,0,425156,345794,21236,31,31,0,0,766960,766960,0,0,0,168731,0,358171,1125131,1892017,1546223,1146367,2012,0,0,1892017,0,0,0,0,0,0,31,20,11,"NA","NA","NA",0,0,0,0,0,20,11,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,135752,53688,0,0,21236,1146367,62577,0,18317,0,12122,795,63769,34540,0,4623,0,67602,3734,0,3868,7212,18580,63562,13062,22499,0,0,2419,3659,120,22096,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18621,"J0",58,2022,715817,0,0,447706,335197,0,2,2,0,0,23992,23992,0,0,0,5400,0,10358,34350,652367,317170,34350,2010,715817,0,0,0,0,0,0,0,0,2,1,1,"NA","NA","NA",0,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4030,928,0,0,0,34350,304063,63450,16899,0,2845,1918,44152,0,0,2558,0,0,0,0,565,400,4140,0,2463,0,0,0,527,0,1400,1826,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18622,"J0",58,2022,3672039,0,7525,902859,846785,18451,46,46,0,1935105,1942630,0,0,7525,324534,0,0,647293,2589923,3672039,2825254,2608374,2010,0,0,3672039,0,0,0,45,21,24,0,0,0,"NA","NA","NA",0,0,1,0,1,21,25,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935105,324534,241577,81182,0,0,18451,2608374,756999,0,16685,0,39179,16157,0,27634,0,0,0,19200,0,3566,1078,644,1020,7692,1850,491,9698,0,622,0,0,344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18623,"J1",59,2022,3559421,0,8538,1856338,955726,45097,38,38,0,0,532895,524357,0,8538,0,114834,0,248776,781671,2721277,1765551,826768,1986,2241688,9808,1307925,0,0,0,0,0,0,37,22,15,"NA","NA","NA",0,0,1,0,1,22,16,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90592,24513,18837,0,45097,826768,514602,838144,127188,0,41300,17997,0,11671,0,0,0,0,30576,858,2595,9375,16395,80,75806,7563,3243,8969,14933,2257,8528,122610,1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19418,"J1",59,2022,14087357,26,29833,6262320,5852530,45787,40,40,0,93950,704959,581176,0,29833,20669,127858,0,297752,1002711,13841312,7988782,1048498,2014,392990,0,13694367,0,0,0,3,1,2,34,20,14,"NA","NA","NA",14,12,3,1,2,36,30,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93950,20669,115469,33756,0,465112,45787,1048498,1592038,246045,12690,0,120376,5160,0,0,0,59763,0,1458410,86665,1849,100437,3581,13464,232532,264922,6054,0,0,13672,2552,25890,1550093,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18624,"J2",60,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","NA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18625,"J3",61,2022,965855,0,0,969995,949817,8127,1,1,0,202882,202882,0,0,0,11932,0,0,59478,262360,965855,16038,270487,2014,0,0,965855,0,0,0,1,1,0,0,0,0,"NA","NA","NA",0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202882,11932,32761,14785,0,0,8127,270487,750207,0,138858,0,19564,0,0,9344,0,0,0,50148,1810,64,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18626,"J3",61,2022,10968037,0,0,5680049,5281441,142345,130,130,0,355587,2484670,2129083,0,0,79876,465931,0,1004926,3489596,10670226,5388785,3631941,2007,425445,0,10542592,0,0,0,11,3,8,119,10,109,"NA","NA","NA",0,0,0,0,0,13,117,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355587,79876,358540,100579,0,0,142345,3631941,1491114,297811,2189218,0,83416,1208,0,462813,0,14827,10944,238160,5884,59697,3593,108461,195754,0,13421,208087,0,21936,12335,246784,4425,10161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18627,"J3",61,2022,7001856,0,0,5449074,1638840,274782,17,17,0,614273,1089857,475584,0,0,142783,109543,0,513508,1603365,3303146,1664306,1878147,2008,3156334,0,3845522,0,0,0,5,2,3,12,3,9,"NA","NA","NA",0,0,0,0,0,5,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614273,142783,181692,79490,0,0,274782,1878147,0,3698710,1071112,0,10580,96422,0,0,120000,1392,76376,116910,0,59234,180,19397,5250,0,9459,147603,0,0,2102,2163,9000,3184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18628,"J3",61,2022,8711445,0,0,2665275,2191659,20824,23,23,0,731663,731663,0,0,0,144602,0,0,282992,1014655,8711445,6519786,1035479,2007,0,104916,8606529,0,0,0,23,6,17,0,0,0,"NA","NA","NA",0,0,0,0,0,6,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731663,144602,108440,29950,0,0,20824,1035479,0,0,920220,0,73825,199895,187053,9487,0,0,15022,60351,5326,9395,1209,127230,3646,0,333409,630896,0,0,2775,56614,3933,24979,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18630,"J4",62,2022,76591901,34,44516,57395714,55740456,94934,156,156,0,12757858,12822441,0,0,64583,1658522,0,0,4235812,17058253,76441506,20701050,17153187,2010,206251,22463806,53921844,0,0,0,149,65,84,0,0,0,"NA","NA","NA",16,18,3,1,2,84,106,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12757858,1658522,1865305,711985,0,1832634,94934,17153187,17596331,150395,33918707,13501,564379,577346,339105,6762,0,41822,878699,878699,5922,36103,4281,46213,92549,0,18662,117266,78000,93621,50121,0,14068,40528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
